distance_m,lat,lon,altitude_m,grade_pct
32605,36.718366,-4.409722,49.4,0.00
32610,36.718383,-4.409774,49.4,0.00
32615,36.718402,-4.409824,49.4,-0.02
32620,36.718422,-4.409874,49.4,-0.08
32625,36.718445,-4.409923,49.4,-0.09
32630,36.718469,-4.409971,49.4,-0.09
32635,36.718495,-4.410015,49.4,-0.09
32640,36.718520,-4.410061,49.4,-0.09
32645,36.718544,-4.410109,49.4,-0.07
32650,36.718572,-4.410153,49.4,0.01
32655,36.718602,-4.410197,49.4,0.08
32660,36.718632,-4.410238,49.4,0.14
32665,36.718664,-4.410278,49.4,0.20
32670,36.718695,-4.410316,49.4,0.29
32675,36.718727,-4.410354,49.4,0.43
32680,36.718762,-4.410393,49.4,0.54
32685,36.718793,-4.410433,49.5,0.61
32690,36.718821,-4.410476,49.5,0.73
32695,36.718847,-4.410521,49.5,0.86
32700,36.718875,-4.410565,49.6,0.98
32705,36.718903,-4.410610,49.6,1.06
32710,36.718932,-4.410653,49.7,1.11
32715,36.718958,-4.410698,49.8,1.20
32720,36.718984,-4.410742,49.8,1.28
32725,36.719019,-4.410779,49.9,1.41
32730,36.719053,-4.410816,49.9,1.53
32735,36.719081,-4.410858,50.0,1.61
32740,36.719109,-4.410902,50.1,1.73
32745,36.719134,-4.410949,50.2,1.81
32750,36.719154,-4.410999,50.3,1.90
32755,36.719179,-4.411045,50.4,1.95
32760,36.719206,-4.411089,50.5,2.00
32765,36.719233,-4.411135,50.6,2.12
32770,36.719258,-4.411181,50.7,2.21
32775,36.719285,-4.411226,50.8,2.28
32780,36.719313,-4.411269,50.9,2.32
32785,36.719343,-4.411311,51.1,2.37
32790,36.719376,-4.411351,51.2,2.41
32795,36.719405,-4.411393,51.3,2.41
32800,36.719429,-4.411438,51.4,2.44
32805,36.719443,-4.411492,51.5,2.44
32810,36.719464,-4.411541,51.7,2.51
32815,36.719496,-4.411581,51.8,2.50
32820,36.719528,-4.411618,51.9,2.37
32825,36.719563,-4.411655,52.0,2.16
32830,36.719597,-4.411691,52.2,1.79
32835,36.719627,-4.411732,52.2,1.38
32840,36.719661,-4.411769,52.3,0.75
32845,36.719683,-4.411818,52.3,0.09
32850,36.719706,-4.411953,52.3,-0.50
32855,36.719685,-4.412004,52.3,-1.09
32860,36.719678,-4.412058,52.2,-1.58
32865,36.719680,-4.412114,52.1,-2.13
32870,36.719676,-4.412170,52.0,-2.63
32875,36.719673,-4.412225,51.9,-3.04
32880,36.719667,-4.412281,51.7,-3.37
32885,36.719659,-4.412336,51.5,-3.56
32890,36.719650,-4.412391,51.3,-3.75
32895,36.719645,-4.412446,51.1,-3.77
32900,36.719642,-4.412502,50.9,-3.71
32905,36.719637,-4.412558,50.7,-3.63
32910,36.719630,-4.412613,50.5,-3.59
32915,36.719622,-4.412669,50.4,-3.55
32920,36.719616,-4.412724,50.2,-3.47
32925,36.719607,-4.412779,50.0,-3.34
32930,36.719594,-4.412832,49.8,-3.15
32935,36.719583,-4.412887,49.7,-2.91
32940,36.719576,-4.412942,49.5,-2.65
32945,36.719565,-4.412996,49.4,-2.38
32950,36.719554,-4.413051,49.3,-2.06
32955,36.719544,-4.413105,49.2,-1.74
32960,36.719533,-4.413159,49.1,-1.47
32965,36.719520,-4.413213,49.1,-1.23
32970,36.719507,-4.413267,49.0,-1.04
32975,36.719494,-4.413320,49.0,-0.85
32980,36.719483,-4.413374,48.9,-0.70
32985,36.719472,-4.413429,48.9,-0.58
32990,36.719461,-4.413483,48.9,-0.51
32995,36.719449,-4.413536,48.9,-0.45
33000,36.719435,-4.413590,48.8,-0.35
33005,36.719422,-4.413643,48.8,-0.26
33010,36.719409,-4.413696,48.8,-0.20
33015,36.719396,-4.413750,48.8,-0.14
33020,36.719382,-4.413804,48.8,-0.08
33025,36.719368,-4.413858,48.8,-0.02
33030,36.719354,-4.413911,48.8,0.00
33035,36.719339,-4.413963,48.8,0.02
33040,36.719325,-4.414016,48.8,0.08
33045,36.719309,-4.414068,48.8,0.14
33050,36.719293,-4.414120,48.8,0.20
33055,36.719276,-4.414171,48.8,0.26
33060,36.719259,-4.414224,48.8,0.32
33065,36.719245,-4.414277,48.9,0.36
33070,36.719231,-4.414330,48.9,0.36
33075,36.719217,-4.414383,48.9,0.36
33080,36.719201,-4.414436,48.9,0.36
33085,36.719189,-4.414490,48.9,0.36
33090,36.719175,-4.414543,49.0,0.35
33095,36.719158,-4.414595,49.0,0.29
33100,36.719141,-4.414648,49.0,0.22
33105,36.719128,-4.414701,49.0,0.16
33110,36.719116,-4.414754,49.0,0.10
33115,36.719101,-4.414808,49.0,0.04
33120,36.719089,-4.414862,49.0,0.00
33125,36.719078,-4.414916,49.0,0.00
33130,36.719067,-4.414970,49.0,0.00
33135,36.719058,-4.415024,49.0,0.00
33140,36.719046,-4.415079,49.0,0.00
33145,36.719032,-4.415132,49.0,0.00
33150,36.719017,-4.415185,49.0,0.00
33155,36.719002,-4.415238,49.0,0.00
33160,36.718989,-4.415291,49.0,0.00
33165,36.718977,-4.415345,49.0,0.00
33170,36.718964,-4.415399,49.0,0.00
33175,36.718950,-4.415452,49.0,0.00
33180,36.718936,-4.415505,49.0,0.00
33185,36.718923,-4.415559,49.0,0.00
33190,36.718910,-4.415612,49.0,0.00
33195,36.718896,-4.415665,49.0,0.00
33200,36.718880,-4.415717,49.0,0.00
33205,36.718863,-4.415770,49.0,0.00
33210,36.718847,-4.415822,49.0,0.00
33215,36.718833,-4.415875,49.0,0.00
33220,36.718820,-4.415929,49.0,0.00
33225,36.718807,-4.415983,49.0,0.00
33230,36.718797,-4.416037,49.0,0.00
33235,36.718785,-4.416090,49.0,0.00
33240,36.718770,-4.416143,49.0,0.00
33245,36.718755,-4.416196,49.0,0.00
33250,36.718741,-4.416249,49.0,0.00
33255,36.718730,-4.416304,49.0,0.00
33260,36.718720,-4.416358,49.0,0.00
33265,36.718706,-4.416411,49.0,0.00
33270,36.718687,-4.416462,49.0,0.00
33275,36.718670,-4.416514,49.0,0.00
33280,36.718655,-4.416567,49.0,0.00
33285,36.718639,-4.416619,49.0,0.00
33290,36.718624,-4.416672,49.0,0.00
33295,36.718612,-4.416726,49.0,0.00
33300,36.718601,-4.416780,49.0,0.00
33305,36.718588,-4.416834,49.0,0.00
33310,36.718572,-4.416886,49.0,0.00
33315,36.718556,-4.416938,49.0,0.00
33320,36.718538,-4.416989,49.0,0.00
33325,36.718521,-4.417041,49.0,0.00
33330,36.718503,-4.417094,49.0,0.00
33335,36.718492,-4.417147,49.0,0.00
33340,36.718480,-4.417201,49.0,0.00
33345,36.718467,-4.417255,49.0,0.00
33350,36.718454,-4.417309,49.0,0.00
33355,36.718440,-4.417362,49.0,0.00
33360,36.718425,-4.417414,49.0,0.00
33365,36.718410,-4.417467,49.0,0.00
33370,36.718395,-4.417519,49.0,0.00
33375,36.718380,-4.417572,49.0,0.00
33380,36.718365,-4.417625,49.0,0.00
33385,36.718352,-4.417679,49.0,0.00
33390,36.718340,-4.417733,49.0,0.00
33395,36.718327,-4.417786,49.0,0.00
33400,36.718312,-4.417839,49.0,0.00
33405,36.718299,-4.417893,49.0,0.00
33410,36.718284,-4.417946,49.0,0.00
33415,36.718270,-4.417999,49.0,0.00
33420,36.718254,-4.418052,49.0,0.00
33425,36.718241,-4.418105,49.0,0.00
33430,36.718224,-4.418157,49.0,0.00
33435,36.718208,-4.418209,49.0,0.00
33440,36.718193,-4.418262,49.0,0.01
33445,36.718178,-4.418315,49.0,0.07
33450,36.718159,-4.418365,49.0,0.13
33455,36.718142,-4.418417,49.0,0.20
33460,36.718122,-4.418467,49.0,0.26
33465,36.718103,-4.418518,49.0,0.32
33470,36.718085,-4.418569,49.1,0.36
33475,36.718065,-4.418620,49.1,0.36
33480,36.718046,-4.418670,49.1,0.36
33485,36.718029,-4.418721,49.1,0.36
33490,36.718009,-4.418772,49.1,0.36
33495,36.717995,-4.418825,49.1,0.34
33500,36.717975,-4.418876,49.2,0.22
33505,36.717964,-4.418930,49.2,0.12
33510,36.717950,-4.418983,49.2,0.05
33515,36.717937,-4.419037,49.2,-0.01
33520,36.717923,-4.419090,49.2,-0.07
33525,36.717909,-4.419144,49.2,-0.11
33530,36.717898,-4.419197,49.2,-0.10
33535,36.717876,-4.419272,49.2,-0.12
33540,36.717859,-4.419324,49.2,-0.18
33545,36.717850,-4.419378,49.1,-0.24
33550,36.717832,-4.419430,49.1,-0.29
33555,36.717821,-4.419484,49.1,-0.32
33560,36.717816,-4.419539,49.1,-0.34
33565,36.717808,-4.419594,49.1,-0.40
33570,36.717797,-4.419648,49.1,-0.46
33575,36.717775,-4.419697,49.0,-0.52
33580,36.717744,-4.419740,49.0,-0.59
33585,36.717712,-4.419778,49.0,-0.57
33590,36.717680,-4.419815,48.9,-0.49
33595,36.717645,-4.419850,48.9,-0.37
33600,36.717608,-4.419883,48.9,-0.25
33605,36.717570,-4.419915,48.9,-0.13
33610,36.717535,-4.419948,48.9,0.02
33615,36.717498,-4.419981,48.9,0.15
33620,36.717463,-4.420016,48.9,0.27
33625,36.717427,-4.420048,48.9,0.36
33630,36.717392,-4.420083,48.9,0.42
33635,36.717356,-4.420118,49.0,0.49
33640,36.717321,-4.420155,49.0,0.46
33645,36.717288,-4.420192,49.0,0.34
33650,36.717249,-4.420222,49.0,0.16
33655,36.717159,-4.420304,49.0,0.00
33660,36.717118,-4.420333,49.0,-0.12
33665,36.717081,-4.420363,49.0,-0.24
33670,36.717045,-4.420393,49.0,-0.37
33675,36.717006,-4.420423,49.0,-0.55
33680,36.716969,-4.420454,49.0,-0.65
33685,36.716931,-4.420485,48.9,-0.71
33690,36.716894,-4.420515,48.9,-0.77
33695,36.716860,-4.420552,48.8,-0.85
33700,36.716826,-4.420591,48.8,-0.90
33705,36.716792,-4.420628,48.8,-0.84
33710,36.716759,-4.420664,48.7,-0.80
33715,36.716724,-4.420701,48.7,-0.80
33720,36.716689,-4.420737,48.6,-0.80
33725,36.716654,-4.420771,48.6,-0.78
33730,36.716619,-4.420805,48.6,-0.66
33735,36.716582,-4.420840,48.5,-0.60
33740,36.716546,-4.420874,48.5,-0.54
33745,36.716509,-4.420907,48.5,-0.48
33750,36.716473,-4.420939,48.4,-0.40
33755,36.716437,-4.420972,48.4,-0.29
33760,36.716403,-4.421006,48.4,-0.23
33765,36.716368,-4.421041,48.4,-0.16
33770,36.716332,-4.421076,48.4,-0.10
33775,36.716296,-4.421110,48.4,-0.04
33780,36.716259,-4.421145,48.4,0.00
33785,36.716223,-4.421175,48.4,-0.03
33790,36.716186,-4.421206,48.4,-0.09
33795,36.716149,-4.421238,48.4,-0.15
33800,36.716113,-4.421270,48.4,-0.21
33805,36.716077,-4.421305,48.4,-0.27
33810,36.716041,-4.421341,48.4,-0.33
33815,36.716005,-4.421375,48.3,-0.36
33820,36.715971,-4.421409,48.3,-0.36
33825,36.715935,-4.421443,48.3,-0.36
33830,36.715899,-4.421477,48.3,-0.36
33835,36.715864,-4.421513,48.3,-0.36
33840,36.715830,-4.421549,48.2,-0.33
33845,36.715795,-4.421586,48.2,-0.27
33850,36.715759,-4.421621,48.2,-0.21
33855,36.715723,-4.421655,48.2,-0.15
33860,36.715687,-4.421687,48.2,-0.09
33865,36.715652,-4.421720,48.2,-0.01
33870,36.715615,-4.421753,48.2,0.08
33875,36.715578,-4.421786,48.2,0.15
33880,36.715541,-4.421819,48.2,0.21
33885,36.715505,-4.421852,48.2,0.27
33890,36.715469,-4.421886,48.2,0.33
33895,36.715434,-4.421922,48.3,0.36
33900,36.715404,-4.421961,48.3,0.36
33905,36.715371,-4.422000,48.3,0.36
33910,36.715337,-4.422038,48.3,0.41
33915,36.715304,-4.422074,48.3,0.47
33920,36.715269,-4.422111,48.4,0.49
33925,36.715235,-4.422147,48.4,0.43
33930,36.715201,-4.422182,48.4,0.37
33935,36.715165,-4.422217,48.4,0.31
33940,36.715128,-4.422250,48.4,0.21
33945,36.715090,-4.422280,48.4,0.04
33950,36.715052,-4.422308,48.4,-0.10
33955,36.715012,-4.422335,48.4,-0.17
33960,36.714972,-4.422362,48.4,-0.23
33965,36.714936,-4.422395,48.4,-0.33
33970,36.714899,-4.422428,48.4,-0.45
33975,36.714864,-4.422461,48.4,-0.51
33980,36.714830,-4.422496,48.3,-0.48
33985,36.714794,-4.422530,48.3,-0.42
33990,36.714758,-4.422565,48.3,-0.36
33995,36.714722,-4.422599,48.3,-0.25
34000,36.714688,-4.422634,48.3,-0.09
34005,36.714653,-4.422670,48.3,0.08
34010,36.714618,-4.422705,48.3,0.17
34015,36.714580,-4.422735,48.3,0.26
34020,36.714541,-4.422765,48.3,0.38
34025,36.714504,-4.422797,48.3,0.50
34030,36.714468,-4.422830,48.3,0.57
34035,36.714431,-4.422865,48.4,0.59
34040,36.714396,-4.422897,48.4,0.59
34045,36.714358,-4.422929,48.5,0.57
34050,36.714321,-4.422961,48.5,0.50
34055,36.714284,-4.422995,48.5,0.44
34060,36.714249,-4.423029,48.5,0.38
34065,36.714213,-4.423063,48.5,0.36
34070,36.714176,-4.423096,48.6,0.33
34075,36.714141,-4.423129,48.6,0.27
34080,36.714105,-4.423164,48.6,0.21
34085,36.714072,-4.423202,48.6,0.15
34090,36.714046,-4.423248,48.6,0.12
34095,36.714019,-4.423293,48.6,0.12
34100,36.713990,-4.423333,48.6,0.15
34105,36.713956,-4.423367,48.6,0.21
34110,36.713920,-4.423402,48.6,0.27
34115,36.713832,-4.423497,48.6,0.29
34120,36.713793,-4.423530,48.7,0.29
34125,36.713756,-4.423561,48.7,0.29
34130,36.713718,-4.423595,48.7,0.29
34135,36.713684,-4.423630,48.7,0.29
34140,36.713651,-4.423668,48.7,0.29
34145,36.713618,-4.423706,48.7,0.30
34150,36.713584,-4.423743,48.7,0.28
34155,36.713549,-4.423778,48.8,0.21
34160,36.713514,-4.423813,48.8,0.15
34165,36.713479,-4.423849,48.8,0.05
34170,36.713445,-4.423885,48.8,-0.03
34175,36.713410,-4.423919,48.8,-0.09
34180,36.713373,-4.423952,48.8,-0.16
34185,36.713337,-4.423985,48.8,-0.22
34190,36.713301,-4.424020,48.7,-0.27
34195,36.713264,-4.424054,48.7,-0.29
34200,36.713228,-4.424087,48.7,-0.33
34205,36.713191,-4.424119,48.7,-0.36
34210,36.713156,-4.424153,48.7,-0.36
34215,36.713121,-4.424187,48.7,-0.36
34220,36.713086,-4.424223,48.6,-0.33
34225,36.713050,-4.424256,48.6,-0.32
34230,36.713014,-4.424288,48.6,-0.32
34235,36.712977,-4.424321,48.6,-0.32
34240,36.712941,-4.424356,48.6,-0.32
34245,36.712905,-4.424390,48.6,-0.33
34250,36.712870,-4.424424,48.5,-0.36
34255,36.712834,-4.424458,48.5,-0.36
34260,36.712798,-4.424491,48.5,-0.36
34265,36.712761,-4.424525,48.5,-0.36
34270,36.712726,-4.424558,48.5,-0.36
34275,36.712691,-4.424591,48.5,-0.35
34280,36.712652,-4.424624,48.4,-0.29
34285,36.712615,-4.424656,48.4,-0.19
34290,36.712580,-4.424690,48.4,-0.06
34295,36.712545,-4.424724,48.4,0.06
34300,36.712510,-4.424759,48.4,0.18
34305,36.712474,-4.424793,48.4,0.29
34310,36.712438,-4.424827,48.5,0.35
34315,36.712403,-4.424861,48.5,0.41
34320,36.712368,-4.424895,48.5,0.47
34325,36.712331,-4.424931,48.5,0.53
34330,36.712295,-4.424965,48.5,0.63
34335,36.712259,-4.424999,48.6,0.77
34340,36.712224,-4.425034,48.6,0.91
34345,36.712189,-4.425069,48.7,1.04
34350,36.712154,-4.425105,48.7,1.17
34355,36.712122,-4.425141,48.8,1.31
34360,36.712089,-4.425180,48.8,1.46
34365,36.712055,-4.425220,48.9,1.62
34370,36.712026,-4.425260,49.0,1.78
34375,36.711995,-4.425301,49.1,1.94
34380,36.711964,-4.425343,49.2,2.12
34385,36.711936,-4.425387,49.3,2.24
34390,36.711906,-4.425429,49.4,2.27
34395,36.711876,-4.425470,49.6,2.23
34400,36.711847,-4.425511,49.7,2.18
34405,36.711813,-4.425550,49.8,2.08
34410,36.711781,-4.425588,49.9,1.94
34415,36.711747,-4.425625,50.0,1.79
34420,36.711713,-4.425662,50.1,1.65
34425,36.711680,-4.425699,50.1,1.51
34430,36.711647,-4.425736,50.2,1.35
34435,36.711612,-4.425773,50.3,1.17
34440,36.711577,-4.425810,50.3,1.01
34445,36.711544,-4.425846,50.4,0.90
34450,36.711509,-4.425881,50.4,0.80
34455,36.711474,-4.425915,50.4,0.67
34460,36.711438,-4.425950,50.5,0.58
34465,36.711402,-4.425985,50.5,0.52
34470,36.711368,-4.426021,50.5,0.43
34475,36.711334,-4.426057,50.5,0.30
34480,36.711298,-4.426092,50.6,0.16
34485,36.711261,-4.426126,50.6,0.04
34490,36.711225,-4.426160,50.6,-0.11
34495,36.711190,-4.426194,50.6,-0.29
34500,36.711154,-4.426227,50.5,-0.44
34505,36.711118,-4.426261,50.5,-0.58
34510,36.711082,-4.426295,50.5,-0.71
34515,36.711046,-4.426330,50.4,-0.83
34520,36.711015,-4.426366,50.4,-0.97
34525,36.710979,-4.426404,50.3,-1.07
34530,36.710946,-4.426441,50.3,-1.14
34535,36.710914,-4.426479,50.2,-1.23
34540,36.710880,-4.426515,50.2,-1.30
34545,36.710844,-4.426551,50.1,-1.39
34550,36.710808,-4.426587,50.0,-1.41
34555,36.710778,-4.426627,50.0,-1.50
34560,36.710746,-4.426667,49.9,-1.58
34565,36.710712,-4.426705,49.8,-1.65
34570,36.710678,-4.426741,49.7,-1.77
34575,36.710644,-4.426775,49.6,-1.82
34580,36.710608,-4.426812,49.5,-1.88
34585,36.710573,-4.426847,49.4,-1.87
34590,36.710537,-4.426882,49.3,-1.87
34595,36.710504,-4.426916,49.2,-1.87
34600,36.710470,-4.426951,49.1,-1.75
34605,36.710433,-4.426986,49.1,-1.67
34610,36.710372,-4.427076,49.0,-1.60
34615,36.710337,-4.427112,48.9,-1.55
34620,36.710302,-4.427145,48.8,-1.46
34625,36.710265,-4.427178,48.8,-1.27
34630,36.710232,-4.427215,48.7,-1.18
34635,36.710200,-4.427252,48.6,-1.12
34640,36.710166,-4.427290,48.6,-1.07
34645,36.710131,-4.427327,48.5,-0.97
34650,36.710099,-4.427368,48.5,-0.91
34655,36.710066,-4.427405,48.4,-0.91
34660,36.710032,-4.427442,48.4,-0.87
34665,36.709999,-4.427482,48.4,-0.76
34670,36.709970,-4.427521,48.3,-0.64
34675,36.709941,-4.427563,48.3,-0.55
34680,36.709914,-4.427608,48.3,-0.49
34685,36.709887,-4.427654,48.2,-0.43
34690,36.709861,-4.427700,48.2,-0.37
34695,36.709837,-4.427747,48.2,-0.36
34700,36.709807,-4.427789,48.2,-0.33
34705,36.709774,-4.427828,48.2,-0.27
34710,36.709737,-4.427861,48.2,-0.21
34715,36.709699,-4.427890,48.1,-0.15
34720,36.709660,-4.427914,48.1,-0.09
34725,36.709617,-4.427933,48.1,-0.03
34730,36.709575,-4.427952,48.1,0.00
34735,36.709532,-4.427971,48.1,-0.01
34740,36.709491,-4.427992,48.1,-0.03
34745,36.709449,-4.428014,48.1,-0.03
34750,36.709410,-4.428039,48.1,-0.03
34755,36.709373,-4.428070,48.1,-0.06
34760,36.709337,-4.428104,48.1,-0.12
34765,36.709299,-4.428138,48.1,-0.17
34770,36.709263,-4.428171,48.1,-0.21
34775,36.709226,-4.428203,48.1,-0.27
34780,36.709190,-4.428234,48.1,-0.33
34785,36.709152,-4.428267,48.1,-0.36
34790,36.709116,-4.428302,48.1,-0.32
34795,36.709081,-4.428337,48.0,-0.21
34800,36.709045,-4.428371,48.0,-0.09
34805,36.709008,-4.428404,48.0,0.04
34810,36.708971,-4.428435,48.0,0.16
34815,36.708935,-4.428467,48.0,0.28
34820,36.708900,-4.428499,48.1,0.36
34825,36.708863,-4.428531,48.1,0.35
34830,36.708829,-4.428570,48.1,0.29
34835,36.708797,-4.428610,48.1,0.23
34840,36.708766,-4.428650,48.1,0.17
34845,36.708735,-4.428689,48.1,0.08
34850,36.708702,-4.428726,48.1,-0.04
34855,36.708667,-4.428760,48.1,-0.15
34860,36.708629,-4.428792,48.1,-0.21
34865,36.708591,-4.428821,48.1,-0.23
34870,36.708551,-4.428850,48.1,-0.23
34875,36.708513,-4.428879,48.1,-0.21
34880,36.708475,-4.428910,48.1,-0.13
34885,36.708438,-4.428941,48.1,-0.01
34890,36.708402,-4.428974,48.1,0.11
34895,36.708365,-4.429007,48.1,0.19
34900,36.708327,-4.429040,48.1,0.29
34905,36.708291,-4.429071,48.1,0.41
34910,36.708255,-4.429103,48.1,0.52
34915,36.708218,-4.429136,48.1,0.58
34920,36.708180,-4.429167,48.2,0.61
34925,36.708143,-4.429201,48.2,0.61
34930,36.708106,-4.429234,48.3,0.53
34935,36.708070,-4.429265,48.3,0.41
34940,36.708032,-4.429295,48.3,0.29
34945,36.707994,-4.429326,48.3,0.17
34950,36.707955,-4.429356,48.3,0.10
34955,36.707918,-4.429388,48.3,0.05
34960,36.707882,-4.429421,48.3,0.02
34965,36.707846,-4.429453,48.3,0.02
34970,36.707809,-4.429484,48.3,0.02
34975,36.707771,-4.429514,48.3,0.02
34980,36.707732,-4.429543,48.3,0.01
34985,36.707695,-4.429573,48.3,0.03
34990,36.707657,-4.429603,48.3,0.10
34995,36.707619,-4.429634,48.3,0.16
35000,36.707581,-4.429666,48.3,0.22
35005,36.707544,-4.429697,48.3,0.27
35010,36.707508,-4.429729,48.4,0.28
35015,36.707469,-4.429759,48.4,0.24
35020,36.707430,-4.429789,48.4,0.14
35025,36.707392,-4.429820,48.4,0.02
35030,36.707356,-4.429852,48.4,-0.10
35035,36.707320,-4.429885,48.4,-0.19
35040,36.707283,-4.429918,48.4,-0.20
35045,36.707248,-4.429952,48.4,-0.20
35050,36.707214,-4.429988,48.3,-0.17
35055,36.707176,-4.430022,48.3,-0.17
35060,36.707141,-4.430054,48.3,-0.17
35065,36.707103,-4.430085,48.3,-0.20
35070,36.707065,-4.430117,48.3,-0.26
35075,36.707029,-4.430149,48.3,-0.27
35080,36.706993,-4.430182,48.3,-0.31
35085,36.706957,-4.430216,48.3,-0.31
35090,36.706920,-4.430248,48.3,-0.34
35095,36.706883,-4.430277,48.2,-0.44
35100,36.706843,-4.430306,48.2,-0.56
35105,36.706805,-4.430336,48.2,-0.71
35110,36.706770,-4.430370,48.1,-0.79
35115,36.706733,-4.430403,48.1,-0.91
35120,36.706697,-4.430434,48.0,-1.01
35125,36.706658,-4.430464,48.0,-1.02
35130,36.706619,-4.430493,48.0,-1.03
35135,36.706583,-4.430525,47.9,-1.04
35140,36.706546,-4.430557,47.8,-1.09
35145,36.706507,-4.430587,47.8,-1.09
35150,36.706469,-4.430618,47.7,-1.05
35155,36.706432,-4.430649,47.7,-0.99
35160,36.706395,-4.430681,47.6,-0.92
35165,36.706357,-4.430712,47.6,-0.85
35170,36.706318,-4.430743,47.5,-0.74
35175,36.706282,-4.430775,47.5,-0.61
35180,36.706246,-4.430808,47.5,-0.54
35185,36.706210,-4.430841,47.5,-0.47
35190,36.706174,-4.430872,47.4,-0.36
35195,36.706136,-4.430904,47.4,-0.25
35200,36.706098,-4.430935,47.4,-0.19
35205,36.706061,-4.430966,47.4,-0.13
35210,36.706022,-4.430996,47.4,-0.07
35215,36.705984,-4.431026,47.4,-0.01
35220,36.705947,-4.431057,47.4,0.00
35225,36.705911,-4.431089,47.4,0.00
35230,36.705874,-4.431120,47.4,0.00
35235,36.705835,-4.431151,47.4,0.00
35240,36.705798,-4.431182,47.4,0.00
35245,36.705760,-4.431213,47.4,0.00
35250,36.705723,-4.431244,47.4,0.00
35255,36.705686,-4.431275,47.4,0.00
35260,36.705650,-4.431307,47.4,0.00
35265,36.705612,-4.431338,47.4,0.00
35270,36.705572,-4.431368,47.4,0.00
35275,36.705534,-4.431397,47.4,0.00
35280,36.705497,-4.431427,47.4,0.01
35285,36.705460,-4.431459,47.4,0.07
35290,36.705423,-4.431491,47.4,0.13
35295,36.705385,-4.431521,47.4,0.19
35300,36.705345,-4.431550,47.4,0.25
35305,36.705306,-4.431577,47.4,0.31
35310,36.705267,-4.431606,47.5,0.36
35315,36.705229,-4.431637,47.5,0.36
35320,36.705193,-4.431670,47.5,0.36
35325,36.705159,-4.431703,47.5,0.38
35330,36.705120,-4.431732,47.5,0.44
35335,36.705082,-4.431762,47.5,0.49
35340,36.705044,-4.431793,47.6,0.49
35345,36.705005,-4.431822,47.6,0.49
35350,36.704967,-4.431851,47.6,0.49
35355,36.704928,-4.431882,47.7,0.47
35360,36.704891,-4.431913,47.7,0.41
35365,36.704852,-4.431943,47.7,0.36
35370,36.704813,-4.431973,47.7,0.36
35375,36.704776,-4.432003,47.7,0.36
35380,36.704738,-4.432030,47.7,0.30
35385,36.704699,-4.432058,47.8,0.17
35390,36.704661,-4.432088,47.8,0.05
35395,36.704622,-4.432118,47.8,-0.07
35400,36.704585,-4.432148,47.8,-0.19
35405,36.704546,-4.432179,47.7,-0.31
35410,36.704510,-4.432211,47.7,-0.36
35415,36.704473,-4.432242,47.7,-0.36
35420,36.704437,-4.432275,47.7,-0.36
35425,36.704399,-4.432304,47.7,-0.36
35430,36.704362,-4.432335,47.7,-0.36
35435,36.704324,-4.432366,47.6,-0.32
35440,36.704286,-4.432397,47.6,-0.31
35445,36.704248,-4.432428,47.6,-0.31
35450,36.704209,-4.432458,47.6,-0.31
35455,36.704170,-4.432486,47.6,-0.31
35460,36.704132,-4.432515,47.6,-0.31
35465,36.704094,-4.432546,47.5,-0.36
35470,36.704058,-4.432579,47.5,-0.36
35475,36.704023,-4.432612,47.5,-0.30
35480,36.703986,-4.432643,47.5,-0.24
35485,36.703946,-4.432674,47.5,-0.18
35490,36.703908,-4.432703,47.5,-0.11
35495,36.703869,-4.432731,47.5,0.01
35500,36.703829,-4.432758,47.5,0.13
